# water properties created by TabulatedFluidProperties on Fri Oct 22 09:55:25 2021-extended by RKP 2021.10.22,,,,,

pressure, temperature, density, viscosity, enthalpy, internal_energy
7.48E+07,576.678,797.345,0.000103307,1.34E+06,1.25E+06
7.48E+07,581.544,791.048,0.000101806,1.36E+06,1.27E+06
7.48E+07,586.409,784.646,0.00010034,1.39E+06,1.29E+06
7.48E+07,591.275,778.137,9.89E-05,1.41E+06,1.31E+06
7.48E+07,596.141,771.518,9.75E-05,1.43E+06,1.33E+06
7.48E+07,601.007,764.784,9.61E-05,1.45E+06,1.36E+06
7.48E+07,605.872,757.933,9.48E-05,1.48E+06,1.38E+06
7.48E+07,610.738,750.962,9.34E-05,1.50E+06,1.40E+06
7.48E+07,615.604,743.865,9.21E-05,1.52E+06,1.42E+06
7.48E+07,620.47,736.641,9.09E-05,1.55E+06,1.44E+06
7.48E+07,625.336,729.29,8.96E-05,1.57E+06,1.47E+06
7.48E+07,630.201,721.801,8.83E-05,1.59E+06,1.49E+06
7.48E+07,635.067,714.168,8.71E-05,1.62E+06,1.51E+06
7.48E+07,639.933,706.385,8.59E-05,1.64E+06,1.54E+06
7.48E+07,644.799,698.45,8.47E-05,1.67E+06,1.56E+06
7.48E+07,649.664,690.357,8.35E-05,1.69E+06,1.58E+06
7.48E+07,654.53,682.103,8.23E-05,1.72E+06,1.61E+06
7.48E+07,659.396,673.684,8.11E-05,1.74E+06,1.63E+06
7.48E+07,664.262,665.096,7.99E-05,1.77E+06,1.66E+06
7.48E+07,669.128,656.334,7.87E-05,1.79E+06,1.68E+06
7.48E+07,673.993,647.393,7.76E-05,1.82E+06,1.70E+06
7.48E+07,678.859,638.269,7.64E-05,1.85E+06,1.73E+06
7.48E+07,683.725,628.957,7.53E-05,1.87E+06,1.75E+06
7.48E+07,688.591,619.455,7.41E-05,1.90E+06,1.78E+06
7.48E+07,693.456,609.76,7.30E-05,1.93E+06,1.81E+06
7.48E+07,698.322,599.871,7.18E-05,1.96E+06,1.83E+06
7.48E+07,703.188,589.789,7.07E-05,1.98E+06,1.86E+06
7.48E+07,708.054,579.518,6.96E-05,2.01E+06,1.88E+06
7.48E+07,712.919,569.064,6.85E-05,2.04E+06,1.91E+06
7.48E+07,717.785,558.437,6.74E-05,2.07E+06,1.94E+06
7.48E+07,722.651,547.651,6.63E-05,2.10E+06,1.96E+06
7.48E+07,727.517,536.721,6.52E-05,2.13E+06,1.99E+06
7.48E+07,732.383,525.668,6.41E-05,2.16E+06,2.02E+06
7.48E+07,737.248,514.512,6.30E-05,2.19E+06,2.05E+06
7.48E+07,742.114,503.278,6.20E-05,2.22E+06,2.08E+06
7.48E+07,746.98,491.999,6.10E-05,2.26E+06,2.10E+06
7.48E+07,751.846,480.712,6.00E-05,2.29E+06,2.13E+06
7.48E+07,756.711,469.453,5.90E-05,2.32E+06,2.16E+06
7.48E+07,761.577,458.258,5.81E-05,2.35E+06,2.19E+06
7.48E+07,766.443,447.166,5.71E-05,2.39E+06,2.22E+06
7.48E+07,771.309,436.218,5.63E-05,2.42E+06,2.25E+06
7.48E+07,776.174,425.45,5.54E-05,2.45E+06,2.27E+06
7.48E+07,781.04,414.898,5.46E-05,2.48E+06,2.30E+06
7.48E+07,785.906,404.594,5.39E-05,2.51E+06,2.33E+06
7.48E+07,790.772,394.566,5.31E-05,2.55E+06,2.36E+06
7.48E+07,795.638,384.836,5.25E-05,2.58E+06,2.38E+06
7.48E+07,800.503,375.42,5.18E-05,2.61E+06,2.41E+06
7.48E+07,805.369,366.331,5.12E-05,2.64E+06,2.44E+06
7.48E+07,810.235,357.576,5.07E-05,2.67E+06,2.46E+06
7.48E+07,815.101,349.158,5.01E-05,2.70E+06,2.49E+06
7.48E+07,819.966,341.094,4.97E-05,2.73E+06,2.51E+06
7.48E+07,824.832,333.335,4.92E-05,2.76E+06,2.54E+06
7.48E+07,829.698,325.916,4.88E-05,2.79E+06,2.56E+06
7.48E+07,834.564,318.832,4.84E-05,2.82E+06,2.58E+06
7.48E+07,839.43,312.07,4.81E-05,2.85E+06,2.61E+06
7.48E+07,844.295,305.611,4.78E-05,2.87E+06,2.63E+06
7.48E+07,849.161,299.441,4.75E-05,2.90E+06,2.65E+06
7.48E+07,854.027,293.544,4.72E-05,2.93E+06,2.67E+06
7.48E+07,858.893,287.909,4.70E-05,2.95E+06,2.69E+06
7.48E+07,863.758,282.524,4.68E-05,2.98E+06,2.72E+06
7.48E+07,868.624,277.376,4.66E-05,3.01E+06,2.74E+06
7.48E+07,873.49,272.454,4.64E-05,3.03E+06,2.76E+06
7.48E+07,878.356,267.746,4.63E-05,3.05E+06,2.77E+06
7.48E+07,883.221,263.24,4.61E-05,3.08E+06,2.79E+06
7.48E+07,888.087,258.925,4.60E-05,3.10E+06,2.81E+06
7.48E+07,892.953,254.79,4.59E-05,3.12E+06,2.83E+06
7.48E+07,897.819,250.825,4.58E-05,3.15E+06,2.85E+06
7.48E+07,902.685,247.019,4.58E-05,3.17E+06,2.87E+06
7.48E+07,907.55,243.365,4.57E-05,3.19E+06,2.88E+06
7.48E+07,912.416,239.852,4.57E-05,3.21E+06,2.90E+06
7.48E+07,917.282,236.473,4.56E-05,3.23E+06,2.92E+06
7.48E+07,922.148,233.221,4.56E-05,3.26E+06,2.94E+06
7.48E+07,927.013,230.088,4.56E-05,3.28E+06,2.95E+06
7.48E+07,931.879,227.067,4.56E-05,3.30E+06,2.97E+06
7.48E+07,936.745,224.154,4.56E-05,3.32E+06,2.98E+06
7.48E+07,941.611,221.341,4.56E-05,3.34E+06,3.00E+06
7.48E+07,946.477,218.623,4.56E-05,3.36E+06,3.02E+06
7.48E+07,951.342,215.997,4.56E-05,3.38E+06,3.03E+06
7.48E+07,956.208,213.456,4.56E-05,3.40E+06,3.05E+06
7.48E+07,961.074,210.996,4.56E-05,3.42E+06,3.06E+06
7.48E+07,965.94,208.614,4.57E-05,3.43E+06,3.08E+06
7.48E+07,970.805,206.305,4.57E-05,3.45E+06,3.09E+06
7.48E+07,975.671,204.066,4.58E-05,3.47E+06,3.11E+06
7.48E+07,980.537,201.894,4.58E-05,3.49E+06,3.12E+06
7.48E+07,985.403,199.784,4.59E-05,3.51E+06,3.13E+06
7.48E+07,990.268,197.735,4.59E-05,3.53E+06,3.15E+06
7.48E+07,995.134,195.744,4.60E-05,3.54E+06,3.16E+06
7.48E+07,1000,193.807,4.61E-05,3.56E+06,3.18E+06
7.58E+07,100,1034.86,0.0015856,80614.3,7385.22
7.58E+07,275,1034.86,0.0015856,80614.3,7385.22
7.58E+07,279.866,1033.88,0.00137928,99929.3,26630.7
7.58E+07,284.732,1032.71,0.0012127,119315,45933.5
7.58E+07,289.597,1031.39,0.00107611,138757,65280.9
7.58E+07,294.463,1029.91,0.000962633,158244,84662.8
7.58E+07,299.329,1028.29,0.000867246,177769,104072
7.58E+07,304.195,1026.53,0.000786252,197324,123501
7.58E+07,309.06,1024.66,0.000716861,216906,142948
7.58E+07,313.926,1022.66,0.000656935,236510,162408
7.58E+07,318.792,1020.56,0.000604816,256135,181880
7.58E+07,323.658,1018.34,0.000559197,275778,201361
7.58E+07,328.523,1016.02,0.000519036,295438,220852
7.58E+07,333.389,1013.61,0.000483497,315116,240351
7.58E+07,338.255,1011.1,0.000451895,334809,259859
7.58E+07,343.121,1008.5,0.000423673,354518,279375
7.58E+07,347.987,1005.81,0.000398366,374244,298900
7.58E+07,352.852,1003.03,0.000375588,393987,318434
7.58E+07,357.718,1000.18,0.000355015,413747,337978
7.58E+07,362.584,997.237,0.000336374,433524,357532
7.58E+07,367.45,994.218,0.000319432,453319,377096
7.58E+07,372.315,991.122,0.000303989,473132,396671
7.58E+07,377.181,987.952,0.000289874,492965,416259
7.58E+07,382.047,984.707,0.000276942,512817,435858
7.58E+07,386.913,981.389,0.000265064,532690,455471
7.58E+07,391.779,978.001,0.000254128,552584,475098
7.58E+07,396.644,974.542,0.000244038,572501,494739
7.58E+07,401.51,971.014,0.00023471,592440,514396
7.58E+07,406.376,967.418,0.000226068,612404,534069
7.58E+07,411.242,963.754,0.000218046,632392,553760
7.58E+07,416.107,960.024,0.000210587,652406,573469
7.58E+07,420.973,956.227,0.000203638,672447,593197
7.58E+07,425.839,952.364,0.000197153,692517,612945
7.58E+07,430.705,948.435,0.000191091,712617,632715
7.58E+07,435.57,944.442,0.000185415,732747,652507
7.58E+07,440.436,940.383,0.000180093,752910,672324
7.58E+07,445.302,936.259,0.000175095,773107,692166
7.58E+07,450.168,932.069,0.000170394,793340,712035
7.58E+07,455.034,927.815,0.000165965,813611,731933
7.58E+07,459.899,923.496,0.000161788,833921,751861
7.58E+07,464.765,919.11,0.000157842,854273,771822
7.58E+07,469.631,914.659,0.000154109,874669,791816
7.58E+07,474.497,910.142,0.000150574,895110,811846
7.58E+07,479.362,905.558,0.00014722,915600,831915
7.58E+07,484.228,900.906,0.000144035,936141,852024
7.58E+07,489.094,896.187,0.000141006,956735,872175
7.58E+07,493.96,891.399,0.000138121,977386,892371
7.58E+07,498.826,886.541,0.00013537,998095,912615
7.58E+07,503.691,881.612,0.000132744,1.02E+06,932909
7.58E+07,508.557,876.612,0.000130233,1.04E+06,953255
7.58E+07,513.423,871.54,0.000127829,1.06E+06,973658
7.58E+07,518.289,866.394,0.000125525,1.08E+06,994119
7.58E+07,523.154,861.172,0.000123314,1.10E+06,1.01E+06
7.58E+07,528.02,855.874,0.000121188,1.12E+06,1.04E+06
7.58E+07,532.886,850.498,0.000119143,1.14E+06,1.06E+06
7.58E+07,537.752,845.042,0.000117172,1.17E+06,1.08E+06
7.58E+07,542.617,839.505,0.000115271,1.19E+06,1.10E+06
7.58E+07,547.483,833.884,0.000113433,1.21E+06,1.12E+06
7.58E+07,552.349,828.179,0.000111656,1.23E+06,1.14E+06
7.58E+07,557.215,822.386,0.000109934,1.25E+06,1.16E+06
7.58E+07,562.081,816.503,0.000108264,1.27E+06,1.18E+06
7.58E+07,566.946,810.529,0.000106641,1.30E+06,1.20E+06
7.58E+07,571.812,804.46,0.000105063,1.32E+06,1.22E+06
7.58E+07,576.678,798.295,0.000103527,1.34E+06,1.25E+06
7.58E+07,581.544,792.03,0.000102028,1.36E+06,1.27E+06
7.58E+07,586.409,785.662,0.000100565,1.39E+06,1.29E+06
7.58E+07,591.275,779.189,9.91E-05,1.41E+06,1.31E+06
7.58E+07,596.141,772.607,9.77E-05,1.43E+06,1.33E+06
7.58E+07,601.007,765.913,9.64E-05,1.45E+06,1.35E+06
7.58E+07,605.872,759.105,9.50E-05,1.48E+06,1.38E+06
7.58E+07,610.738,752.177,9.37E-05,1.50E+06,1.40E+06
7.58E+07,615.604,745.129,9.24E-05,1.52E+06,1.42E+06
7.58E+07,620.47,737.954,9.11E-05,1.55E+06,1.44E+06
7.58E+07,625.336,730.655,8.98E-05,1.57E+06,1.47E+06
7.58E+07,630.201,723.223,8.86E-05,1.59E+06,1.49E+06
7.58E+07,635.067,715.65,8.74E-05,1.62E+06,1.51E+06
7.58E+07,639.933,707.931,8.61E-05,1.64E+06,1.53E+06
7.58E+07,644.799,700.064,8.49E-05,1.67E+06,1.56E+06
7.58E+07,649.664,692.044,8.37E-05,1.69E+06,1.58E+06
7.58E+07,654.53,683.868,8.26E-05,1.72E+06,1.61E+06
7.58E+07,659.396,675.532,8.14E-05,1.74E+06,1.63E+06
7.58E+07,664.262,667.031,8.02E-05,1.77E+06,1.65E+06
7.58E+07,669.128,658.362,7.90E-05,1.79E+06,1.68E+06
7.58E+07,673.993,649.52,7.79E-05,1.82E+06,1.70E+06
7.58E+07,678.859,640.502,7.67E-05,1.85E+06,1.73E+06
7.58E+07,683.725,631.303,7.56E-05,1.87E+06,1.75E+06
7.58E+07,688.591,621.92,7.45E-05,1.90E+06,1.78E+06
7.58E+07,693.456,612.35,7.33E-05,1.93E+06,1.80E+06
7.58E+07,698.322,602.595,7.22E-05,1.95E+06,1.83E+06
7.58E+07,703.188,592.653,7.11E-05,1.98E+06,1.85E+06
7.58E+07,708.054,582.529,7.00E-05,2.01E+06,1.88E+06
7.58E+07,712.919,572.228,6.89E-05,2.04E+06,1.91E+06
7.58E+07,717.785,561.761,6.78E-05,2.07E+06,1.93E+06
7.58E+07,722.651,551.138,6.67E-05,2.10E+06,1.96E+06
7.58E+07,727.517,540.376,6.56E-05,2.13E+06,1.99E+06
7.58E+07,732.383,529.493,6.45E-05,2.16E+06,2.02E+06
7.58E+07,737.248,518.51,6.35E-05,2.19E+06,2.04E+06
7.58E+07,742.114,507.448,6.24E-05,2.22E+06,2.07E+06
7.58E+07,746.98,496.337,6.14E-05,2.25E+06,2.10E+06
7.58E+07,751.846,485.212,6.04E-05,2.28E+06,2.13E+06
7.58E+07,756.711,474.107,5.95E-05,2.31E+06,2.15E+06
7.58E+07,761.577,463.056,5.85E-05,2.35E+06,2.18E+06
7.58E+07,766.443,452.097,5.76E-05,2.38E+06,2.21E+06
7.58E+07,771.309,441.265,5.68E-05,2.41E+06,2.24E+06
7.58E+07,776.174,430.597,5.59E-05,2.44E+06,2.27E+06
7.58E+07,781.04,420.128,5.51E-05,2.48E+06,2.29E+06
7.58E+07,785.906,409.888,5.43E-05,2.51E+06,2.32E+06
7.58E+07,790.772,399.906,5.36E-05,2.54E+06,2.35E+06
7.58E+07,795.638,390.203,5.29E-05,2.57E+06,2.38E+06
7.58E+07,800.503,380.798,5.23E-05,2.60E+06,2.40E+06
7.58E+07,805.369,371.704,5.17E-05,2.63E+06,2.43E+06
7.58E+07,810.235,362.93,5.11E-05,2.66E+06,2.45E+06
7.58E+07,815.101,354.48,5.06E-05,2.69E+06,2.48E+06
7.58E+07,819.966,346.376,5.01E-05,2.72E+06,2.50E+06
7.58E+07,824.832,338.562,4.96E-05,2.75E+06,2.53E+06
7.58E+07,829.698,331.074,4.92E-05,2.78E+06,2.55E+06
7.58E+07,834.564,323.916,4.88E-05,2.81E+06,2.58E+06
7.58E+07,839.43,317.077,4.85E-05,2.84E+06,2.60E+06
7.58E+07,844.295,310.54,4.82E-05,2.87E+06,2.62E+06
7.58E+07,849.161,304.289,4.79E-05,2.89E+06,2.64E+06
7.58E+07,854.027,298.311,4.76E-05,2.92E+06,2.67E+06
7.58E+07,858.893,292.593,4.74E-05,2.95E+06,2.69E+06
7.58E+07,863.758,287.124,4.71E-05,2.97E+06,2.71E+06
7.58E+07,868.624,281.893,4.69E-05,3.00E+06,2.73E+06
7.58E+07,873.49,276.887,4.68E-05,3.02E+06,2.75E+06
7.58E+07,878.356,272.097,4.66E-05,3.05E+06,2.77E+06
7.58E+07,883.221,267.51,4.65E-05,3.07E+06,2.79E+06
7.58E+07,888.087,263.116,4.63E-05,3.09E+06,2.81E+06
7.58E+07,892.953,258.904,4.62E-05,3.12E+06,2.82E+06
7.58E+07,897.819,254.863,4.61E-05,3.14E+06,2.84E+06
7.58E+07,902.685,250.985,4.60E-05,3.16E+06,2.86E+06
7.58E+07,907.55,247.259,4.60E-05,3.18E+06,2.88E+06
7.58E+07,912.416,243.677,4.59E-05,3.21E+06,2.90E+06
7.58E+07,917.282,240.232,4.59E-05,3.23E+06,2.91E+06
7.58E+07,922.148,236.914,4.58E-05,3.25E+06,2.93E+06
7.58E+07,927.013,233.719,4.58E-05,3.27E+06,2.95E+06
7.58E+07,931.879,230.638,4.58E-05,3.29E+06,2.96E+06
7.58E+07,936.745,227.666,4.58E-05,3.31E+06,2.98E+06
7.58E+07,941.611,224.796,4.58E-05,3.33E+06,2.99E+06
7.58E+07,946.477,222.024,4.58E-05,3.35E+06,3.01E+06
7.58E+07,951.342,219.345,4.58E-05,3.37E+06,3.03E+06
7.58E+07,956.208,216.753,4.58E-05,3.39E+06,3.04E+06
7.58E+07,961.074,214.244,4.58E-05,3.41E+06,3.06E+06
7.58E+07,965.94,211.814,4.59E-05,3.43E+06,3.07E+06
7.58E+07,970.805,209.459,4.59E-05,3.45E+06,3.09E+06
7.58E+07,975.671,207.176,4.60E-05,3.47E+06,3.10E+06
7.58E+07,980.537,204.96,4.60E-05,3.48E+06,3.12E+06
7.58E+07,985.403,202.809,4.61E-05,3.50E+06,3.13E+06
7.58E+07,990.268,200.72,4.61E-05,3.52E+06,3.14E+06
7.58E+07,995.134,198.689,4.62E-05,3.54E+06,3.16E+06
7.58E+07,1000,196.715,4.62E-05,3.56E+06,3.17E+06
7.68E+07,100,1035.29,0.00158489,81541.8,7368.21
7.68E+07,275,1035.29,0.00158489,81541.8,7368.21
7.68E+07,279.866,1034.29,0.00137888,100847,26601.8
7.68E+07,284.732,1033.12,0.00121251,120222,45893.4
7.68E+07,289.597,1031.79,0.00107607,139655,65230.1
7.68E+07,294.463,1030.3,0.000962686,159134,84601.7
7.68E+07,299.329,1028.68,0.000867369,178651,104000
7.68E+07,304.195,1026.92,0.000786424,198198,123420
7.68E+07,309.06,1025.04,0.000717067,217772,142857
7.68E+07,313.926,1023.04,0.000657166,237369,162308
7.68E+07,318.792,1020.93,0.000605063,256986,181770
7.68E+07,323.658,1018.72,0.000559455,276622,201242
7.68E+07,328.523,1016.4,0.000519302,296275,220724
7.68E+07,333.389,1013.99,0.000483766,315945,240214
7.68E+07,338.255,1011.48,0.000452167,335631,259712
7.68E+07,343.121,1008.88,0.000423945,355334,279219
7.68E+07,347.987,1006.19,0.000398638,375053,298734
7.68E+07,352.852,1003.42,0.000375859,394788,318259
7.68E+07,357.718,1000.56,0.000355284,414540,337792
7.68E+07,362.584,997.622,0.000336641,434310,357336
7.68E+07,367.45,994.606,0.000319695,454098,376890
7.68E+07,372.315,991.513,0.000304249,473904,396456
7.68E+07,377.181,988.346,0.000290132,493729,416033
7.68E+07,382.047,985.105,0.000277197,513574,435622
7.68E+07,386.913,981.792,0.000265315,533439,455224
7.68E+07,391.779,978.408,0.000254376,553325,474840
7.68E+07,396.644,974.954,0.000244284,573234,494470
7.68E+07,401.51,971.431,0.000234953,593165,514116
7.68E+07,406.376,967.841,0.000226308,613120,533777
7.68E+07,411.242,964.183,0.000218283,633100,553456
7.68E+07,416.107,960.459,0.000210821,653105,573153
7.68E+07,420.973,956.668,0.000203869,673137,592868
7.68E+07,425.839,952.812,0.000197381,693198,612604
7.68E+07,430.705,948.891,0.000191317,713287,632360
7.68E+07,435.57,944.905,0.000185639,733408,652140
7.68E+07,440.436,940.854,0.000180315,753561,671943
7.68E+07,445.302,936.738,0.000175315,773748,691771
7.68E+07,450.168,932.557,0.000170612,793970,711625
7.68E+07,455.034,928.312,0.000166182,814229,731508
7.68E+07,459.899,924.002,0.000162003,834528,751421
7.68E+07,464.765,919.627,0.000158055,854867,771365
7.68E+07,469.631,915.187,0.000154321,875250,791343
7.68E+07,474.497,910.681,0.000150784,895679,811356
7.68E+07,479.362,906.108,0.00014743,916155,831407
7.68E+07,484.228,901.469,0.000144244,936682,851498
7.68E+07,489.094,896.762,0.000141214,957262,871630
7.68E+07,493.96,891.987,0.000138328,977897,891807
7.68E+07,498.826,887.143,0.000135577,998590,912030
7.68E+07,503.691,882.229,0.00013295,1.02E+06,932303
7.68E+07,508.557,877.244,0.000130439,1.04E+06,952628
7.68E+07,513.423,872.187,0.000128035,1.06E+06,973008
7.68E+07,518.289,867.058,0.000125731,1.08E+06,993445
7.68E+07,523.154,861.854,0.00012352,1.10E+06,1.01E+06
7.68E+07,528.02,856.574,0.000121395,1.12E+06,1.03E+06
7.68E+07,532.886,851.217,0.00011935,1.15E+06,1.06E+06
7.68E+07,537.752,845.781,0.00011738,1.17E+06,1.08E+06
7.68E+07,542.617,840.265,0.000115479,1.19E+06,1.10E+06
7.68E+07,547.483,834.667,0.000113643,1.21E+06,1.12E+06
7.68E+07,552.349,828.985,0.000111867,1.23E+06,1.14E+06
7.68E+07,557.215,823.216,0.000110146,1.25E+06,1.16E+06
7.68E+07,562.081,817.36,0.000108477,1.27E+06,1.18E+06
7.68E+07,566.946,811.412,0.000106856,1.30E+06,1.20E+06
7.68E+07,571.812,805.372,0.00010528,1.32E+06,1.22E+06
7.68E+07,576.678,799.237,0.000103745,1.34E+06,1.24E+06
7.68E+07,581.544,793.003,0.000102249,1.36E+06,1.27E+06
7.68E+07,586.409,786.669,0.000100788,1.39E+06,1.29E+06
7.68E+07,591.275,780.231,9.94E-05,1.41E+06,1.31E+06
7.68E+07,596.141,773.686,9.80E-05,1.43E+06,1.33E+06
7.68E+07,601.007,767.031,9.66E-05,1.45E+06,1.35E+06
7.68E+07,605.872,760.264,9.52E-05,1.48E+06,1.37E+06
7.68E+07,610.738,753.381,9.39E-05,1.50E+06,1.40E+06
7.68E+07,615.604,746.378,9.26E-05,1.52E+06,1.42E+06
7.68E+07,620.47,739.253,9.14E-05,1.55E+06,1.44E+06
7.68E+07,625.336,732.004,9.01E-05,1.57E+06,1.46E+06
7.68E+07,630.201,724.627,8.88E-05,1.59E+06,1.49E+06
7.68E+07,635.067,717.113,8.76E-05,1.62E+06,1.51E+06
7.68E+07,639.933,709.457,8.64E-05,1.64E+06,1.53E+06
7.68E+07,644.799,701.656,8.52E-05,1.67E+06,1.56E+06
7.68E+07,649.664,693.707,8.40E-05,1.69E+06,1.58E+06
7.68E+07,654.53,685.606,8.28E-05,1.72E+06,1.60E+06
7.68E+07,659.396,677.35,8.17E-05,1.74E+06,1.63E+06
7.68E+07,664.262,668.934,8.05E-05,1.77E+06,1.65E+06
7.68E+07,669.128,660.355,7.93E-05,1.79E+06,1.68E+06
7.68E+07,673.993,651.609,7.82E-05,1.82E+06,1.70E+06
7.68E+07,678.859,642.693,7.71E-05,1.84E+06,1.72E+06
7.68E+07,683.725,633.601,7.59E-05,1.87E+06,1.75E+06
7.68E+07,688.591,624.333,7.48E-05,1.90E+06,1.77E+06
7.68E+07,693.456,614.885,7.37E-05,1.92E+06,1.80E+06
7.68E+07,698.322,605.257,7.26E-05,1.95E+06,1.82E+06
7.68E+07,703.188,595.45,7.14E-05,1.98E+06,1.85E+06
7.68E+07,708.054,585.467,7.03E-05,2.01E+06,1.88E+06
7.68E+07,712.919,575.313,6.92E-05,2.04E+06,1.90E+06
7.68E+07,717.785,564.998,6.82E-05,2.07E+06,1.93E+06
7.68E+07,722.651,554.533,6.71E-05,2.09E+06,1.96E+06
7.68E+07,727.517,543.931,6.60E-05,2.12E+06,1.98E+06
7.68E+07,732.383,533.212,6.49E-05,2.15E+06,2.01E+06
7.68E+07,737.248,522.394,6.39E-05,2.18E+06,2.04E+06
7.68E+07,742.114,511.499,6.29E-05,2.22E+06,2.07E+06
7.68E+07,746.98,500.549,6.19E-05,2.25E+06,2.09E+06
7.68E+07,751.846,489.581,6.09E-05,2.28E+06,2.12E+06
7.68E+07,756.711,478.626,5.99E-05,2.31E+06,2.15E+06
7.68E+07,761.577,467.717,5.90E-05,2.34E+06,2.18E+06
7.68E+07,766.443,456.888,5.81E-05,2.37E+06,2.20E+06
7.68E+07,771.309,446.173,5.72E-05,2.40E+06,2.23E+06
7.68E+07,776.174,435.607,5.64E-05,2.44E+06,2.26E+06
7.68E+07,781.04,425.224,5.56E-05,2.47E+06,2.29E+06
7.68E+07,785.906,415.053,5.48E-05,2.50E+06,2.32E+06
7.68E+07,790.772,405.121,5.41E-05,2.53E+06,2.34E+06
7.68E+07,795.638,395.453,5.34E-05,2.56E+06,2.37E+06
7.68E+07,800.503,386.066,5.28E-05,2.59E+06,2.40E+06
7.68E+07,805.369,376.974,5.21E-05,2.63E+06,2.42E+06
7.68E+07,810.235,368.188,5.16E-05,2.66E+06,2.45E+06
7.68E+07,815.101,359.714,5.10E-05,2.69E+06,2.47E+06
7.68E+07,819.966,351.554,5.05E-05,2.72E+06,2.50E+06
7.68E+07,824.832,343.718,5.01E-05,2.74E+06,2.52E+06
7.68E+07,829.698,336.171,4.96E-05,2.77E+06,2.55E+06
7.68E+07,834.564,328.945,4.92E-05,2.80E+06,2.57E+06
7.68E+07,839.43,322.034,4.89E-05,2.83E+06,2.59E+06
7.68E+07,844.295,315.423,4.85E-05,2.86E+06,2.61E+06
7.68E+07,849.161,309.097,4.82E-05,2.89E+06,2.64E+06
7.68E+07,854.027,303.042,4.80E-05,2.91E+06,2.66E+06
7.68E+07,858.893,297.245,4.77E-05,2.94E+06,2.68E+06
7.68E+07,863.758,291.697,4.75E-05,2.96E+06,2.70E+06
7.68E+07,868.624,286.385,4.73E-05,2.99E+06,2.72E+06
7.68E+07,873.49,281.3,4.71E-05,3.01E+06,2.74E+06
7.68E+07,878.356,276.43,4.69E-05,3.04E+06,2.76E+06
7.68E+07,883.221,271.765,4.68E-05,3.06E+06,2.78E+06
7.68E+07,888.087,267.294,4.66E-05,3.09E+06,2.80E+06
7.68E+07,892.953,263.006,4.65E-05,3.11E+06,2.82E+06
7.68E+07,897.819,258.892,4.64E-05,3.13E+06,2.84E+06
7.68E+07,902.685,254.941,4.63E-05,3.16E+06,2.85E+06
7.68E+07,907.55,251.146,4.62E-05,3.18E+06,2.87E+06
7.68E+07,912.416,247.496,4.62E-05,3.20E+06,2.89E+06
7.68E+07,917.282,243.985,4.61E-05,3.22E+06,2.91E+06
7.68E+07,922.148,240.604,4.61E-05,3.24E+06,2.92E+06
7.68E+07,927.013,237.346,4.61E-05,3.26E+06,2.94E+06
7.68E+07,931.879,234.205,4.60E-05,3.28E+06,2.96E+06
7.68E+07,936.745,231.175,4.60E-05,3.30E+06,2.97E+06
7.68E+07,941.611,228.249,4.60E-05,3.33E+06,2.99E+06
7.68E+07,946.477,225.423,4.60E-05,3.35E+06,3.00E+06
7.68E+07,951.342,222.691,4.60E-05,3.36E+06,3.02E+06
7.68E+07,956.208,220.049,4.60E-05,3.38E+06,3.04E+06
7.68E+07,961.074,217.491,4.61E-05,3.40E+06,3.05E+06
7.68E+07,965.94,215.013,4.61E-05,3.42E+06,3.07E+06
7.68E+07,970.805,212.613,4.61E-05,3.44E+06,3.08E+06
7.68E+07,975.671,210.285,4.61E-05,3.46E+06,3.10E+06
7.68E+07,980.537,208.026,4.62E-05,3.48E+06,3.11E+06
7.68E+07,985.403,205.834,4.62E-05,3.50E+06,3.12E+06
7.68E+07,990.268,203.704,4.63E-05,3.52E+06,3.14E+06
7.68E+07,995.134,201.634,4.63E-05,3.53E+06,3.15E+06
7.68E+07,1000,199.622,4.64E-05,3.55E+06,3.17E+06
7.78E+07,100,1035.71,0.00158419,82468.3,7350.95
7.78E+07,275,1035.71,0.00158419,82468.3,7350.95
7.78E+07,279.866,1034.71,0.0013785,101763,26572.7
7.78E+07,284.732,1033.53,0.00121233,121129,45853.2
7.78E+07,289.597,1032.19,0.00107603,140553,65179.3
7.78E+07,294.463,1030.7,0.000962744,160024,84540.7
7.78E+07,299.329,1029.07,0.000867495,179532,103929
7.78E+07,304.195,1027.3,0.000786599,199072,123340
7.78E+07,309.06,1025.42,0.000717275,218638,142767
7.78E+07,313.926,1023.42,0.000657397,238228,162208
7.78E+07,318.792,1021.31,0.000605311,257838,181661
7.78E+07,323.658,1019.09,0.000559714,277466,201124
7.78E+07,328.523,1016.78,0.000519568,297112,220596
7.78E+07,333.389,1014.36,0.000484037,316775,240076
7.78E+07,338.255,1011.85,0.00045244,336454,259565
7.78E+07,343.121,1009.25,0.000424218,356149,279062
7.78E+07,347.987,1006.57,0.00039891,375861,298568
7.78E+07,352.852,1003.79,0.00037613,395589,318083
7.78E+07,357.718,1000.94,0.000355553,415334,337607
7.78E+07,362.584,998.006,0.000336907,435097,357141
7.78E+07,367.45,994.993,0.000319959,454877,376686
7.78E+07,372.315,991.904,0.00030451,474676,396241
7.78E+07,377.181,988.74,0.00029039,494493,415807
7.78E+07,382.047,985.503,0.000277451,514331,435386
7.78E+07,386.913,982.194,0.000265567,534188,454978
7.78E+07,391.779,978.814,0.000254625,554067,474583
